#time (s),x (m),y (m),theta (rad)
140.00,2.255646599948749,0.653646599948748,1.570796326794891
140.10,2.255646599948749,0.655646599948748,1.570796326794891
140.20,2.255646599948749,0.657646599948748,1.570796326794891
140.30,2.255646599948749,0.659646599948748,1.570796326794891
140.40,2.255646599948749,0.661646599948748,1.570796326794891
140.50,2.255646599948749,0.663646599948748,1.570796326794891
140.60,2.255646599948749,0.665646599948748,1.570796326794891
140.70,2.255646599948749,0.667646599948748,1.570796326794891
140.80,2.255646599948749,0.669646599948748,1.570796326794891
140.90,2.255646599948749,0.671646599948748,1.570796326794891
141.00,2.255646599948749,0.673646599948748,1.570796326794891
141.10,2.255646599948749,0.675646599948748,1.570796326794891
141.20,2.255646599948749,0.677646599948748,1.570796326794891
141.30,2.255646599948749,0.679646599948748,1.570796326794891
141.40,2.255646599948749,0.681646599948748,1.570796326794891
141.50,2.255646599948749,0.683646599948748,1.570796326794891
141.60,2.255646599948749,0.685646599948748,1.570796326794891
141.70,2.255646599948749,0.687646599948748,1.570796326794891
141.80,2.255646599948749,0.689646599948748,1.570796326794891
141.90,2.255646599948749,0.691646599948748,1.570796326794891
142.00,2.255646599948749,0.693646599948748,1.570796326794891
142.10,2.255646599948749,0.695646599948748,1.570796326794891
142.20,2.255646599948749,0.697646599948748,1.570796326794891
142.30,2.255646599948749,0.699646599948748,1.570796326794891
142.40,2.255646599948749,0.701646599948748,1.570796326794891
142.50,2.255646599948749,0.703646599948748,1.570796326794891
142.60,2.255646599948749,0.705646599948748,1.570796326794891
142.70,2.255646599948749,0.707646599948748,1.570796326794891
142.80,2.255646599948749,0.709646599948748,1.570796326794891
142.90,2.255646599948749,0.711646599948748,1.570796326794891
143.00,2.255646599948749,0.713646599948748,1.570796326794891
143.10,2.255646599948749,0.715646599948748,1.570796326794891
143.20,2.255646599948749,0.717646599948748,1.570796326794891
143.30,2.255646599948749,0.719646599948748,1.570796326794891
143.40,2.255646599948749,0.721646599948748,1.570796326794891
143.50,2.255646599948749,0.723646599948748,1.570796326794891
143.60,2.255646599948749,0.725646599948748,1.570796326794891
143.70,2.255646599948749,0.727646599948748,1.570796326794891
143.80,2.255646599948749,0.729646599948748,1.570796326794891
143.90,2.255646599948749,0.731646599948748,1.570796326794891
144.00,2.255646599948749,0.733646599948748,1.570796326794891
144.10,2.255646599948749,0.735646599948748,1.570796326794891
144.20,2.255646599948749,0.737646599948748,1.570796326794891
144.30,2.255646599948749,0.739646599948748,1.570796326794891
144.40,2.255646599948749,0.741646599948748,1.570796326794891
144.50,2.255646599948749,0.743646599948748,1.570796326794891
144.60,2.255646599948749,0.745646599948748,1.570796326794891
144.70,2.255646599948749,0.747646599948748,1.570796326794891
144.80,2.255646599948749,0.749646599948748,1.570796326794891
144.90,2.255646599948749,0.751646599948748,1.570796326794891
145.00,2.255646599948749,0.753646599948748,1.570796326794891
145.10,2.255646599948749,0.755646599948748,1.570796326794891
145.20,2.255646599948749,0.7576465999487481,1.570796326794891
145.30,2.255646599948749,0.7596465999487481,1.570796326794891
145.40,2.255646599948749,0.7616465999487481,1.570796326794891
145.50,2.255646599948749,0.7636465999487481,1.570796326794891
145.60,2.255646599948749,0.7656465999487481,1.570796326794891
145.70,2.255646599948749,0.7676465999487481,1.570796326794891
145.80,2.255646599948749,0.7696465999487481,1.570796326794891
145.90,2.255646599948749,0.7716465999487481,1.570796326794891
146.00,2.255646599948749,0.7736465999487481,1.570796326794891
146.10,2.255646599948749,0.7756465999487481,1.570796326794891
146.20,2.255646599948749,0.7776465999487481,1.570796326794891
146.30,2.255646599948749,0.7796465999487481,1.570796326794891
146.40,2.255646599948749,0.7816465999487481,1.570796326794891
146.50,2.255646599948749,0.7836465999487481,1.570796326794891
146.60,2.255646599948749,0.7856465999487481,1.570796326794891
146.70,2.255646599948749,0.7876465999487481,1.570796326794891
146.80,2.255646599948749,0.7896465999487481,1.570796326794891
146.90,2.255646599948749,0.7916465999487481,1.570796326794891
147.00,2.255646599948749,0.7936465999487481,1.570796326794891
147.10,2.255646599948749,0.7956465999487481,1.570796326794891
147.20,2.255646599948749,0.7976465999487481,1.570796326794891
147.30,2.255646599948749,0.7996465999487481,1.570796326794891
147.40,2.255646599948749,0.8016465999487481,1.570796326794891
147.50,2.255646599948749,0.8036465999487481,1.570796326794891
147.60,2.255646599948749,0.8056465999487481,1.570796326794891
147.70,2.255646599948749,0.8076465999487481,1.570796326794891
147.80,2.255646599948749,0.8096465999487481,1.570796326794891
147.90,2.255646599948749,0.8116465999487481,1.570796326794891
148.00,2.255646599948749,0.8136465999487481,1.570796326794891
148.10,2.255646599948749,0.8156465999487481,1.570796326794891
148.20,2.255646599948749,0.8176465999487481,1.570796326794891
148.30,2.255646599948749,0.8196465999487481,1.570796326794891
148.40,2.255646599948749,0.8216465999487481,1.570796326794891
148.50,2.255646599948749,0.8236465999487481,1.570796326794891
148.60,2.255646599948749,0.8256465999487481,1.570796326794891
148.70,2.255646599948749,0.8276465999487481,1.570796326794891
148.80,2.255646599948749,0.8296465999487481,1.570796326794891
148.90,2.255646599948749,0.8316465999487481,1.570796326794891
149.00,2.255646599948749,0.8336465999487481,1.570796326794891
149.10,2.255646599948749,0.8356465999487481,1.570796326794891
149.20,2.255646599948749,0.8376465999487481,1.570796326794891
149.30,2.255646599948749,0.8396465999487481,1.570796326794891
149.40,2.255646599948749,0.8416465999487481,1.570796326794891
149.50,2.255646599948749,0.8436465999487481,1.570796326794891
149.60,2.255646599948749,0.8456465999487481,1.570796326794891
149.70,2.255646599948749,0.8476465999487481,1.570796326794891
149.80,2.255646599948749,0.8496465999487481,1.570796326794891
149.90,2.255646599948749,0.8516465999487481,1.570796326794891
150.00,2.255646599948749,0.8536465999487481,1.570796326794891
150.10,2.255646599948749,0.8556465999487481,1.570796326794891
150.20,2.255646599948749,0.8576465999487481,1.570796326794891
150.30,2.255646599948749,0.8596465999487481,1.570796326794891
150.40,2.255646599948749,0.8616465999487481,1.570796326794891
150.50,2.255646599948749,0.8636465999487482,1.570796326794891
150.60,2.255646599948749,0.8656465999487482,1.570796326794891
150.70,2.255646599948749,0.8676465999487482,1.570796326794891
150.80,2.255646599948749,0.8696465999487482,1.570796326794891
150.90,2.255646599948749,0.8716465999487482,1.570796326794891
151.00,2.255646599948749,0.8736465999487482,1.570796326794891
151.10,2.255646599948749,0.8756465999487482,1.570796326794891
151.20,2.255646599948749,0.8776465999487482,1.570796326794891
151.30,2.255646599948749,0.8796465999487482,1.570796326794891
151.40,2.255646599948749,0.8816465999487482,1.570796326794891
151.50,2.255646599948749,0.8836465999487482,1.570796326794891
151.60,2.255646599948749,0.8856465999487482,1.570796326794891
151.70,2.255646599948749,0.8876465999487482,1.570796326794891
151.80,2.255646599948749,0.8896465999487482,1.570796326794891
151.90,2.255646599948749,0.8916465999487482,1.570796326794891
152.00,2.255646599948749,0.8936465999487482,1.570796326794891
152.10,2.255646599948749,0.8956465999487482,1.570796326794891
152.20,2.255646599948749,0.8976465999487482,1.570796326794891
152.30,2.255646599948749,0.8996465999487482,1.570796326794891
152.40,2.255646599948749,0.9016465999487482,1.570796326794891
152.50,2.255646599948749,0.9036465999487482,1.570796326794891
152.60,2.255646599948749,0.9056465999487482,1.570796326794891
152.70,2.255646599948749,0.9076465999487482,1.570796326794891
152.80,2.255646599948749,0.9096465999487482,1.570796326794891
152.90,2.255646599948749,0.9116465999487482,1.570796326794891
153.00,2.255646599948749,0.9136465999487482,1.570796326794891
153.10,2.255646599948749,0.9156465999487482,1.570796326794891
153.20,2.255646599948749,0.9176465999487482,1.570796326794891
153.30,2.255646599948749,0.9196465999487482,1.570796326794891
153.40,2.255646599948749,0.9216465999487482,1.570796326794891
153.50,2.255646599948749,0.9236465999487482,1.570796326794891
153.60,2.255646599948749,0.9256465999487482,1.570796326794891
153.70,2.255646599948749,0.9276465999487482,1.570796326794891
153.80,2.255646599948749,0.9296465999487482,1.570796326794891
153.90,2.255646599948749,0.9316465999487482,1.570796326794891
154.00,2.255646599948749,0.9336465999487482,1.570796326794891
154.10,2.255646599948749,0.9356465999487482,1.570796326794891
154.20,2.255646599948749,0.9376465999487482,1.570796326794891
154.30,2.255646599948749,0.9396465999487482,1.570796326794891
154.40,2.255646599948749,0.9416465999487482,1.570796326794891
154.50,2.255646599948749,0.9436465999487482,1.570796326794891
154.60,2.255646599948749,0.9456465999487482,1.570796326794891
154.70,2.255646599948749,0.9476465999487482,1.570796326794891
154.80,2.255646599948749,0.9496465999487482,1.570796326794891
154.90,2.255646599948749,0.9516465999487482,1.570796326794891
155.00,2.255646599948749,0.9536465999487482,1.570796326794891
155.10,2.255646599948749,0.9556465999487482,1.570796326794891
155.20,2.255646599948749,0.9576465999487482,1.570796326794891
155.30,2.255646599948749,0.9596465999487482,1.570796326794891
155.40,2.255646599948749,0.9616465999487482,1.570796326794891
155.50,2.255646599948749,0.9636465999487482,1.570796326794891
155.60,2.255646599948749,0.9656465999487482,1.570796326794891
155.70,2.255646599948749,0.9676465999487482,1.570796326794891
155.80,2.255646599948749,0.9696465999487482,1.570796326794891
155.90,2.255646599948749,0.9716465999487482,1.570796326794891
156.00,2.255646599948749,0.9736465999487482,1.570796326794891
156.10,2.255646599948749,0.9756465999487482,1.570796326794891
156.20,2.255646599948749,0.9776465999487483,1.570796326794891
156.30,2.255646599948749,0.9796465999487483,1.570796326794891
156.40,2.255646599948749,0.9816465999487483,1.570796326794891
156.50,2.255646599948749,0.9836465999487483,1.570796326794891
156.60,2.255646599948749,0.9856465999487483,1.570796326794891
156.70,2.255646599948749,0.9876465999487483,1.570796326794891
156.80,2.255646599948749,0.9896465999487483,1.570796326794891
156.90,2.255646599948749,0.9916465999487483,1.570796326794891
157.00,2.255646599948749,0.9936465999487483,1.570796326794891
157.10,2.255646599948749,0.9956465999487483,1.570796326794891
157.20,2.255646599948749,0.9976465999487483,1.570796326794891
157.30,2.255646599948749,0.9996465999487483,1.570796326794891
157.40,2.255646599948749,1.0016465999487483,1.570796326794891
157.50,2.255646599948749,1.0036465999487483,1.570796326794891
157.60,2.255646599948749,1.0056465999487483,1.570796326794891
157.70,2.255646599948749,1.0076465999487483,1.570796326794891
157.80,2.255646599948749,1.0096465999487483,1.570796326794891
157.90,2.255646599948749,1.0116465999487483,1.570796326794891
158.00,2.255646599948749,1.0136465999487483,1.570796326794891
158.10,2.255646599948749,1.0156465999487483,1.570796326794891
158.20,2.255646599948749,1.0176465999487483,1.570796326794891
158.30,2.255646599948749,1.0196465999487483,1.570796326794891
158.40,2.255646599948749,1.0216465999487483,1.570796326794891
158.50,2.255646599948749,1.0236465999487483,1.570796326794891
158.60,2.255646599948749,1.0256465999487483,1.570796326794891
158.70,2.255646599948749,1.0276465999487483,1.570796326794891
158.80,2.255646599948749,1.0296465999487483,1.570796326794891
158.90,2.255646599948749,1.0316465999487483,1.570796326794891
159.00,2.255646599948749,1.0336465999487483,1.570796326794891
159.10,2.255646599948749,1.0356465999487483,1.570796326794891
159.20,2.255646599948749,1.0376465999487483,1.570796326794891
159.30,2.255646599948749,1.0396465999487483,1.570796326794891
159.40,2.255646599948749,1.0416465999487483,1.570796326794891
159.50,2.255646599948749,1.0436465999487483,1.570796326794891
159.60,2.255646599948749,1.0456465999487483,1.570796326794891
159.70,2.255646599948749,1.0476465999487483,1.570796326794891
159.80,2.255646599948749,1.0496465999487483,1.570796326794891
159.90,2.255646599948749,1.0516465999487483,1.570796326794891
160.00,2.255646599948749,1.0536465999487483,1.570796326794891
160.10,2.255646599948749,1.0556465999487483,1.570796326794891
160.20,2.255646599948749,1.0576465999487483,1.570796326794891
160.30,2.255646599948749,1.0596465999487483,1.570796326794891
160.40,2.255646599948749,1.0616465999487483,1.570796326794891
160.50,2.255646599948749,1.0636465999487483,1.570796326794891
160.60,2.255646599948749,1.0656465999487483,1.570796326794891
160.70,2.255646599948749,1.0676465999487483,1.570796326794891
160.80,2.255646599948749,1.0696465999487483,1.570796326794891
160.90,2.255646599948749,1.0716465999487483,1.570796326794891
161.00,2.255646599948749,1.0736465999487483,1.570796326794891
161.10,2.255646599948749,1.0756465999487483,1.570796326794891
161.20,2.255646599948749,1.0776465999487483,1.570796326794891
161.30,2.255646599948749,1.0796465999487483,1.570796326794891
161.40,2.255646599948749,1.0816465999487483,1.570796326794891
161.50,2.255646599948749,1.0836465999487483,1.570796326794891
161.60,2.255646599948749,1.0856465999487483,1.570796326794891
161.70,2.255646599948749,1.0876465999487483,1.570796326794891
161.80,2.255646599948749,1.0896465999487484,1.570796326794891
161.90,2.255646599948749,1.0916465999487484,1.570796326794891
162.00,2.255646599948749,1.0936465999487484,1.570796326794891
162.10,2.255646599948749,1.0956465999487484,1.570796326794891
162.20,2.255646599948749,1.0976465999487484,1.570796326794891
162.30,2.255646599948749,1.0996465999487484,1.570796326794891
162.40,2.255646599948749,1.1016465999487484,1.570796326794891
162.50,2.255646599948749,1.1036465999487484,1.570796326794891
162.60,2.255646599948749,1.1056465999487484,1.570796326794891
162.70,2.255646599948749,1.1076465999487484,1.570796326794891
162.80,2.255646599948749,1.1096465999487484,1.570796326794891
162.90,2.255646599948749,1.1116465999487484,1.570796326794891
163.00,2.255646599948749,1.1136465999487484,1.570796326794891
163.10,2.255646599948749,1.1156465999487484,1.570796326794891
163.20,2.255646599948749,1.1176465999487484,1.570796326794891
163.30,2.255646599948749,1.1196465999487484,1.570796326794891
163.40,2.255646599948749,1.1216465999487484,1.570796326794891
163.50,2.255646599948749,1.1236465999487484,1.570796326794891
163.60,2.255646599948749,1.1256465999487484,1.570796326794891
163.70,2.255646599948749,1.1276465999487484,1.570796326794891
163.80,2.255646599948749,1.1296465999487484,1.570796326794891
163.90,2.255646599948749,1.1316465999487484,1.570796326794891
164.00,2.255646599948749,1.1336465999487484,1.570796326794891
164.10,2.255646599948749,1.1356465999487484,1.570796326794891
164.20,2.255646599948749,1.1376465999487484,1.570796326794891
164.30,2.255646599948749,1.1396465999487484,1.570796326794891
164.40,2.255646599948749,1.1416465999487484,1.570796326794891
164.50,2.255646599948749,1.1436465999487484,1.570796326794891
164.60,2.255646599948749,1.1456465999487484,1.570796326794891
164.70,2.255646599948749,1.1476465999487484,1.570796326794891
164.80,2.255646599948749,1.1496465999487484,1.570796326794891
164.90,2.255646599948749,1.1516465999487484,1.570796326794891
165.00,2.255646599948749,1.1536465999487484,1.570796326794891
165.10,2.255646599948749,1.1556465999487484,1.570796326794891
165.20,2.255646599948749,1.1576465999487484,1.570796326794891
165.30,2.255646599948749,1.1596465999487484,1.570796326794891
165.40,2.255646599948749,1.1616465999487484,1.570796326794891
165.50,2.255646599948749,1.1636465999487484,1.570796326794891
165.60,2.255646599948749,1.1656465999487484,1.570796326794891
165.70,2.255646599948749,1.1676465999487484,1.570796326794891
165.80,2.255646599948749,1.1696465999487484,1.570796326794891
165.90,2.255646599948749,1.1716465999487484,1.570796326794891
166.00,2.255646599948749,1.1736465999487484,1.570796326794891
166.10,2.255646599948749,1.1756465999487484,1.570796326794891
166.20,2.255646599948749,1.1776465999487484,1.570796326794891
166.30,2.255646599948749,1.1796465999487484,1.570796326794891
166.40,2.255646599948749,1.1816465999487484,1.570796326794891
166.50,2.255646599948749,1.1836465999487484,1.570796326794891
166.60,2.255646599948749,1.1856465999487484,1.570796326794891
166.70,2.255646599948749,1.1876465999487484,1.570796326794891
166.80,2.255646599948749,1.1896465999487484,1.570796326794891
166.90,2.255646599948749,1.1916465999487484,1.570796326794891
167.00,2.255646599948749,1.1936465999487484,1.570796326794891
167.10,2.255646599948749,1.1956465999487484,1.570796326794891
167.20,2.255646599948749,1.1976465999487484,1.570796326794891
167.30,2.255646599948749,1.1996465999487484,1.570796326794891
167.40,2.255646599948749,1.2016465999487485,1.570796326794891
167.50,2.255646599948749,1.2036465999487485,1.570796326794891
167.60,2.255646599948749,1.2056465999487485,1.570796326794891
167.70,2.255646599948749,1.2076465999487485,1.570796326794891
167.80,2.255646599948749,1.2096465999487485,1.570796326794891
167.90,2.255646599948749,1.2116465999487485,1.570796326794891
168.00,2.255646599948749,1.2136465999487485,1.570796326794891
168.10,2.255646599948749,1.2156465999487485,1.570796326794891
168.20,2.255646599948749,1.2176465999487485,1.570796326794891
168.30,2.255646599948749,1.2196465999487485,1.570796326794891
168.40,2.255646599948749,1.2216465999487485,1.570796326794891
168.50,2.255646599948749,1.2236465999487485,1.570796326794891
168.60,2.255646599948749,1.2256465999487485,1.570796326794891
168.70,2.255646599948749,1.2276465999487485,1.570796326794891
168.80,2.255646599948749,1.2296465999487485,1.570796326794891
168.90,2.255646599948749,1.2316465999487485,1.570796326794891
169.00,2.255646599948749,1.2336465999487485,1.570796326794891
169.10,2.255646599948749,1.2356465999487485,1.570796326794891
169.20,2.255646599948749,1.2376465999487485,1.570796326794891
169.30,2.255646599948749,1.2396465999487485,1.570796326794891
169.40,2.255646599948749,1.2416465999487485,1.570796326794891
169.50,2.255646599948749,1.2436465999487485,1.570796326794891
169.60,2.255646599948749,1.2456465999487485,1.570796326794891
169.70,2.255646599948749,1.2476465999487485,1.570796326794891
169.80,2.255646599948749,1.2496465999487485,1.570796326794891
169.90,2.255646599948749,1.2516465999487485,1.570796326794891
170.00,2.255646599948749,1.2536465999487485,1.570796326794891
170.10,2.255646599948749,1.2556465999487485,1.570796326794891
170.20,2.255646599948749,1.2576465999487485,1.570796326794891
170.30,2.255646599948749,1.2596465999487485,1.570796326794891
170.40,2.255646599948749,1.2616465999487485,1.570796326794891
170.50,2.255646599948749,1.2636465999487485,1.570796326794891
170.60,2.255646599948749,1.2656465999487485,1.570796326794891
170.70,2.255646599948749,1.2676465999487485,1.570796326794891
170.80,2.255646599948749,1.2696465999487485,1.570796326794891
170.90,2.255646599948749,1.2716465999487485,1.570796326794891
171.00,2.255646599948749,1.2736465999487485,1.570796326794891
171.10,2.255646599948749,1.2756465999487485,1.570796326794891
171.20,2.255646599948749,1.2776465999487485,1.570796326794891
171.30,2.255646599948749,1.2796465999487485,1.570796326794891
171.40,2.255646599948749,1.2816465999487485,1.570796326794891
171.50,2.255646599948749,1.2836465999487485,1.570796326794891
171.60,2.255646599948749,1.2856465999487485,1.570796326794891
171.70,2.255646599948749,1.2876465999487485,1.570796326794891
171.80,2.255646599948749,1.2896465999487485,1.570796326794891
171.90,2.255646599948749,1.2916465999487485,1.570796326794891
172.00,2.255646599948749,1.2936465999487485,1.570796326794891
172.10,2.255646599948749,1.2956465999487485,1.570796326794891
172.20,2.255646599948749,1.2976465999487485,1.570796326794891
172.30,2.255646599948749,1.2996465999487485,1.570796326794891
172.40,2.255646599948749,1.3016465999487485,1.570796326794891
172.50,2.255646599948749,1.3036465999487485,1.570796326794891
172.60,2.255646599948749,1.3056465999487485,1.570796326794891
172.70,2.255646599948749,1.3076465999487485,1.570796326794891
172.80,2.255646599948749,1.3096465999487485,1.570796326794891
172.90,2.255646599948749,1.3116465999487485,1.570796326794891
173.00,2.255646599948749,1.3136465999487486,1.570796326794891
173.10,2.255646599948749,1.3156465999487486,1.570796326794891
173.20,2.255646599948749,1.3176465999487486,1.570796326794891
173.30,2.255646599948749,1.3196465999487486,1.570796326794891
173.40,2.255646599948749,1.3216465999487486,1.570796326794891
173.50,2.255646599948749,1.3236465999487486,1.570796326794891
173.60,2.255646599948749,1.3256465999487486,1.570796326794891
173.70,2.255646599948749,1.3276465999487486,1.570796326794891
173.80,2.255646599948749,1.3296465999487486,1.570796326794891
173.90,2.255646599948749,1.3316465999487486,1.570796326794891
174.00,2.255646599948749,1.3336465999487486,1.570796326794891
174.10,2.255646599948749,1.3356465999487486,1.570796326794891
174.20,2.255646599948749,1.3376465999487486,1.570796326794891
174.30,2.255646599948749,1.3396465999487486,1.570796326794891
174.40,2.255646599948749,1.3416465999487486,1.570796326794891
174.50,2.255646599948749,1.3436465999487486,1.570796326794891
174.60,2.255646599948749,1.3456465999487486,1.570796326794891
174.70,2.255646599948749,1.3476465999487486,1.570796326794891
174.80,2.255646599948749,1.3496465999487486,1.570796326794891
174.90,2.255646599948749,1.3516465999487486,1.570796326794891
175.00,2.255646599948749,1.3536465999487486,1.570796326794891
175.10,2.255646599948749,1.3556465999487486,1.570796326794891
175.20,2.255646599948749,1.3576465999487486,1.570796326794891
175.30,2.255646599948749,1.3596465999487486,1.570796326794891
175.40,2.255646599948749,1.3616465999487486,1.570796326794891
175.50,2.255646599948749,1.3636465999487486,1.570796326794891
175.60,2.255646599948749,1.3656465999487486,1.570796326794891
175.70,2.255646599948749,1.3676465999487486,1.570796326794891
175.80,2.255646599948749,1.3696465999487486,1.570796326794891
175.90,2.255646599948749,1.3716465999487486,1.570796326794891
176.00,2.255646599948749,1.3736465999487486,1.570796326794891
176.10,2.255646599948749,1.3756465999487486,1.570796326794891
176.20,2.255646599948749,1.3776465999487486,1.570796326794891
176.30,2.255646599948749,1.3796465999487486,1.570796326794891
176.40,2.255646599948749,1.3816465999487486,1.570796326794891
176.50,2.255646599948749,1.3836465999487486,1.570796326794891
176.60,2.255646599948749,1.3856465999487486,1.570796326794891
176.70,2.255646599948749,1.3876465999487486,1.570796326794891
176.80,2.255646599948749,1.3896465999487486,1.570796326794891
176.90,2.255646599948749,1.3916465999487486,1.570796326794891
177.00,2.255646599948749,1.3936465999487486,1.570796326794891
177.10,2.255646599948749,1.3956465999487486,1.570796326794891
177.20,2.255646599948749,1.3976465999487486,1.570796326794891
177.30,2.255646599948749,1.3996465999487486,1.570796326794891
177.40,2.255646599948749,1.4016465999487486,1.570796326794891
177.50,2.255646599948749,1.4036465999487486,1.570796326794891
177.60,2.255646599948749,1.4056465999487486,1.570796326794891
177.70,2.255646599948749,1.4076465999487486,1.570796326794891
177.80,2.255646599948749,1.4096465999487486,1.570796326794891
177.90,2.255646599948749,1.4116465999487486,1.570796326794891
178.00,2.255646599948749,1.4136465999487486,1.570796326794891
178.10,2.255646599948749,1.4156465999487486,1.570796326794891
178.20,2.255646599948749,1.4176465999487486,1.570796326794891
178.30,2.255646599948749,1.4196465999487486,1.570796326794891
178.40,2.255646599948749,1.4216465999487486,1.570796326794891
178.50,2.255646599948749,1.4236465999487486,1.570796326794891
178.60,2.255646599948749,1.4256465999487486,1.570796326794891
178.70,2.255646599948749,1.4276465999487487,1.570796326794891
178.80,2.255646599948749,1.4296465999487487,1.570796326794891
178.90,2.255646599948749,1.4316465999487487,1.570796326794891
179.00,2.255646599948749,1.4336465999487487,1.570796326794891
179.10,2.255646599948749,1.4356465999487487,1.570796326794891
179.20,2.255646599948749,1.4376465999487487,1.570796326794891
179.30,2.255646599948749,1.4396465999487487,1.570796326794891
179.40,2.255646599948749,1.4416465999487487,1.570796326794891
179.50,2.255646599948749,1.4436465999487487,1.570796326794891
179.60,2.255646599948749,1.4456465999487487,1.570796326794891
179.70,2.255646599948749,1.4476465999487487,1.570796326794891
179.80,2.255646599948749,1.4496465999487487,1.570796326794891
179.90,2.255646599948749,1.4516465999487487,1.570796326794891
180.00,2.255646599948749,1.4536465999487487,1.570796326794891
180.10,2.255646599948749,1.4556465999487487,1.570796326794891
180.20,2.255646599948749,1.4576465999487487,1.570796326794891
180.30,2.255646599948749,1.4596465999487487,1.570796326794891
180.40,2.255646599948749,1.4616465999487487,1.570796326794891
180.50,2.255646599948749,1.4636465999487487,1.570796326794891
180.60,2.255646599948749,1.4656465999487487,1.570796326794891
180.70,2.255646599948749,1.4676465999487487,1.570796326794891
180.80,2.255646599948749,1.4696465999487487,1.570796326794891
180.90,2.255646599948749,1.4716465999487487,1.570796326794891
181.00,2.255646599948749,1.4736465999487487,1.570796326794891
181.10,2.255646599948749,1.4756465999487487,1.570796326794891
181.20,2.255646599948749,1.4776465999487487,1.570796326794891
181.30,2.255646599948749,1.4796465999487487,1.570796326794891
181.40,2.255646599948749,1.4816465999487487,1.570796326794891
181.50,2.255646599948749,1.4836465999487487,1.570796326794891
181.60,2.255646599948749,1.4856465999487487,1.570796326794891
181.70,2.255646599948749,1.4876465999487487,1.570796326794891
181.80,2.255646599948749,1.4896465999487487,1.570796326794891
181.90,2.255646599948749,1.4916465999487487,1.570796326794891
182.00,2.255646599948749,1.4936465999487487,1.570796326794891
182.10,2.255646599948749,1.4956465999487487,1.570796326794891
182.20,2.255646599948749,1.4976465999487487,1.570796326794891
182.30,2.255646599948749,1.4996465999487487,1.570796326794891
182.40,2.255646599948749,1.5016465999487487,1.570796326794891
182.50,2.255646599948749,1.5036465999487487,1.570796326794891
182.60,2.255646599948749,1.5056465999487487,1.570796326794891
182.70,2.255646599948749,1.5076465999487487,1.570796326794891
182.80,2.255646599948749,1.5096465999487487,1.570796326794891
182.90,2.255646599948749,1.5116465999487487,1.570796326794891
183.00,2.255646599948749,1.5136465999487487,1.570796326794891
183.10,2.255646599948749,1.5156465999487487,1.570796326794891
183.20,2.255646599948749,1.5176465999487487,1.570796326794891
183.30,2.255646599948749,1.5196465999487487,1.570796326794891
183.40,2.255646599948749,1.5216465999487487,1.570796326794891
183.50,2.255646599948749,1.5236465999487487,1.570796326794891
183.60,2.255646599948749,1.5256465999487487,1.570796326794891
183.70,2.255646599948749,1.5276465999487487,1.570796326794891
183.80,2.255646599948749,1.5296465999487487,1.570796326794891
183.90,2.255646599948749,1.5316465999487487,1.570796326794891
184.00,2.255646599948749,1.5336465999487487,1.570796326794891
184.10,2.255646599948749,1.5356465999487487,1.570796326794891
184.20,2.255646599948749,1.5376465999487487,1.570796326794891
184.30,2.255646599948749,1.5396465999487488,1.570796326794891
184.40,2.255646599948749,1.5416465999487488,1.570796326794891
184.50,2.255646599948749,1.5436465999487488,1.570796326794891
184.60,2.255646599948749,1.5456465999487488,1.570796326794891
184.70,2.255646599948749,1.5476465999487488,1.570796326794891
184.80,2.255646599948749,1.5496465999487488,1.570796326794891
184.90,2.255646599948749,1.5516465999487488,1.570796326794891
185.00,2.255646599948749,1.5536465999487488,1.570796326794891
185.10,2.255646599948749,1.5556465999487488,1.570796326794891
185.20,2.255646599948749,1.5576465999487488,1.570796326794891
185.30,2.255646599948749,1.5596465999487488,1.570796326794891
185.40,2.255646599948749,1.5616465999487488,1.570796326794891
185.50,2.255646599948749,1.5636465999487488,1.570796326794891
185.60,2.255646599948749,1.5656465999487488,1.570796326794891
185.70,2.255646599948749,1.5676465999487488,1.570796326794891
185.80,2.255646599948749,1.5696465999487488,1.570796326794891
185.90,2.255646599948749,1.5716465999487488,1.570796326794891
186.00,2.255646599948749,1.5736465999487488,1.570796326794891
186.10,2.255646599948749,1.5756465999487488,1.570796326794891
186.20,2.255646599948749,1.5776465999487488,1.570796326794891
186.30,2.255646599948749,1.5796465999487488,1.570796326794891
186.40,2.255646599948749,1.5816465999487488,1.570796326794891
186.50,2.255646599948749,1.5836465999487488,1.570796326794891
186.60,2.255646599948749,1.5856465999487488,1.570796326794891
186.70,2.255646599948749,1.5876465999487488,1.570796326794891
186.80,2.255646599948749,1.5896465999487488,1.570796326794891
186.90,2.255646599948749,1.5916465999487488,1.570796326794891
187.00,2.255646599948749,1.5936465999487488,1.570796326794891
187.10,2.255646599948749,1.5956465999487488,1.570796326794891
187.20,2.255646599948749,1.5976465999487488,1.570796326794891
187.30,2.255646599948749,1.5996465999487488,1.570796326794891
187.40,2.255646599948749,1.6016465999487488,1.570796326794891
187.50,2.255646599948749,1.6036465999487488,1.570796326794891
187.60,2.255646599948749,1.6056465999487488,1.570796326794891
187.70,2.255646599948749,1.6076465999487488,1.570796326794891
187.80,2.255646599948749,1.6096465999487488,1.570796326794891
187.90,2.255646599948749,1.6116465999487488,1.570796326794891
188.00,2.255646599948749,1.6136465999487488,1.570796326794891
188.10,2.255646599948749,1.6156465999487488,1.570796326794891
188.20,2.255646599948749,1.6176465999487488,1.570796326794891
